text_a	text_b	label
i had sage-and-prosciutto-wrapped veal tenderloin; my companion had duck with delightful cranberry relish; both served with carefully complementing, delicious sides.	cranberry relish	1
i must say i enjoyed their soup dumplings more than joe's,but the other dishes were disappointing.	soup dumplings	1
i must say i enjoyed their soup dumplings more than joe's,but the other dishes were disappointing.	dishes	0
there is no waiting area - waiters, diners,and staff all converge in a tight space.	waiters	2
there is no waiting area - waiters, diners,and staff all converge in a tight space.	diners	2
there is no waiting area - waiters, diners,and staff all converge in a tight space.	staff	2
there is no waiting area - waiters, diners,and staff all converge in a tight space.	space	0
first had a cheese platter at the bar and then enjoyed a nice dinner with friends.	cheese platter	2
first had a cheese platter at the bar and then enjoyed a nice dinner with friends.	bar	2
first had a cheese platter at the bar and then enjoyed a nice dinner with friends.	dinner	1
the food is always good, and you get a lot for your money (the entrees, which are about $7-$8, come with the main selection plus two small sides, such as some veggies and two spring rolls).	food	1
the food is always good, and you get a lot for your money (the entrees, which are about $7-$8, come with the main selection plus two small sides, such as some veggies and two spring rolls).	sides	2
the food is always good, and you get a lot for your money (the entrees, which are about $7-$8, come with the main selection plus two small sides, such as some veggies and two spring rolls).	veggies	2
the food is always good, and you get a lot for your money (the entrees, which are about $7-$8, come with the main selection plus two small sides, such as some veggies and two spring rolls).	spring rolls	2
as for the sides, the grits were more like soupy cheese sauce; the greens were okay.	sides	2
as for the sides, the grits were more like soupy cheese sauce; the greens were okay.	grits	2
as for the sides, the grits were more like soupy cheese sauce; the greens were okay.	soupy cheese sauce	2
as for the sides, the grits were more like soupy cheese sauce; the greens were okay.	greens	1
there was a fire crackling in the dining room, the bar was a finished copper, the stools were leather, and the lighting wasn't dim nor bright, but just.	dining room	2
there was a fire crackling in the dining room, the bar was a finished copper, the stools were leather, and the lighting wasn't dim nor bright, but just.	bar	0
there was a fire crackling in the dining room, the bar was a finished copper, the stools were leather, and the lighting wasn't dim nor bright, but just.	stools	0
there was a fire crackling in the dining room, the bar was a finished copper, the stools were leather, and the lighting wasn't dim nor bright, but just.	lighting	0
after we waited nearly 25 minutes for our food (the place wasnt crowded), our waiter forgot some of our order and brought out a salad when we asked for everything to come out all at once.	food	2
after we waited nearly 25 minutes for our food (the place wasnt crowded), our waiter forgot some of our order and brought out a salad when we asked for everything to come out all at once.	waiter	0
within 3 minutes after we sat the waiter was hovering over us to get our food order.	waiter	1
within 3 minutes after we sat the waiter was hovering over us to get our food order.	food	2
to be honest, it cost $95 for two adults and a kid (including only two beers for the adults), and the only things worth eating were the raw oysters, information about which the staff was not too sure.	beers	2
to be honest, it cost $95 for two adults and a kid (including only two beers for the adults), and the only things worth eating were the raw oysters, information about which the staff was not too sure.	staff	0
the service was good, if a little slow, and the place was very crowded (which can be comforting, but on a date it may be hard with the constant noise).	service	1
the service was good, if a little slow, and the place was very crowded (which can be comforting, but on a date it may be hard with the constant noise).	noise	0
intrigued by the ambience of the restaurant, some friends and i decided to have dinner at paladar on saturday night.	ambience	0
intrigued by the ambience of the restaurant, some friends and i decided to have dinner at paladar on saturday night.	dinner	2
for an appetizer try the chicken raviolis, and for dinner try the beef briolle.	appetizer	2
for an appetizer try the chicken raviolis, and for dinner try the beef briolle.	chicken	1
for an appetizer try the chicken raviolis, and for dinner try the beef briolle.	dinner	2
for an appetizer try the chicken raviolis, and for dinner try the beef briolle.	beef briolle	1
the space is small and they don't take reservations, but go next door to the bar while you wait and have some very yummy sakatini's that are made with fresh fruit.	space	0
the space is small and they don't take reservations, but go next door to the bar while you wait and have some very yummy sakatini's that are made with fresh fruit.	bar	2
the space is small and they don't take reservations, but go next door to the bar while you wait and have some very yummy sakatini's that are made with fresh fruit.	fruit	1
7a is open 24/7 and is great for lunch, brunch or a late night visit after partying all night.	7a	2
7a is open 24/7 and is great for lunch, brunch or a late night visit after partying all night.	lunch	1
7a is open 24/7 and is great for lunch, brunch or a late night visit after partying all night.	brunch	1
) while the location and ambiance sure are nice, i found the price a bit expensive considering the quality of the food was nothing spectacular.	location	1
) while the location and ambiance sure are nice, i found the price a bit expensive considering the quality of the food was nothing spectacular.	food	0
this restaurant has taken the trend of serving tiny portions on oversized plates to a new level.	serving	2
this restaurant has taken the trend of serving tiny portions on oversized plates to a new level.	plates	0
the bar has a large selection of beers on tap,bottles or cans.	bar	2
the bar has a large selection of beers on tap,bottles or cans.	selection	1
the bar has a large selection of beers on tap,bottles or cans.	beers	2
the bar has a large selection of beers on tap,bottles or cans.	tap	2
i had dinner with 5 friends at blue smoke last night and was totally impressed with the way the food has developed.	dinner	2
i had dinner with 5 friends at blue smoke last night and was totally impressed with the way the food has developed.	food	1
came here with a date and immediately liked the room and nice bar scene even though we had a bit of a wait despite a reservation.	bar scene	1
came here with a date and immediately liked the room and nice bar scene even though we had a bit of a wait despite a reservation.	reservation	2
they are served with a free appetizer and the portions are perfect for lunch.	appetizer	1
they are served with a free appetizer and the portions are perfect for lunch.	lunch	2
the waitress conveniently added in her tip into our bill, charged $10 for each margarita.	waitress	0
the waitress conveniently added in her tip into our bill, charged $10 for each margarita.	margarita	2
our waitress left halfway through dinner, without explanation, and was replaced by another waiter.	waitress	0
our waitress left halfway through dinner, without explanation, and was replaced by another waiter.	dinner	2
the food was good but nothing to write home about - the rack of lamb was a bit too fatty.	food	1
the food was good but nothing to write home about - the rack of lamb was a bit too fatty.	rack of lamb	0
a very pretty setting to have a meal, but unfortunately the service and food don't match the atmosphere.	service	0
a very pretty setting to have a meal, but unfortunately the service and food don't match the atmosphere.	food	0
a very pretty setting to have a meal, but unfortunately the service and food don't match the atmosphere.	atmosphere	1
waiter was a strange bird and when told we wanted to enjoy our dining experience and not be rushed through dinner, he assured us it takes 30 minutes to get entrees once food was ordered.	waiter	0
waiter was a strange bird and when told we wanted to enjoy our dining experience and not be rushed through dinner, he assured us it takes 30 minutes to get entrees once food was ordered.	dining	1
waiter was a strange bird and when told we wanted to enjoy our dining experience and not be rushed through dinner, he assured us it takes 30 minutes to get entrees once food was ordered.	dinner	2
waiter was a strange bird and when told we wanted to enjoy our dining experience and not be rushed through dinner, he assured us it takes 30 minutes to get entrees once food was ordered.	entrees	2
when the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.	bill	2
when the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.	appetizers	2
when the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.	served	0
sit at the bar, order a glass of wine, and grab an appetizer: they'll also bring you olives, parmesan cheese, a huge loaf of delicious bread and 3 dipping sauces.	bar	2
sit at the bar, order a glass of wine, and grab an appetizer: they'll also bring you olives, parmesan cheese, a huge loaf of delicious bread and 3 dipping sauces.	glass of wine	2
sit at the bar, order a glass of wine, and grab an appetizer: they'll also bring you olives, parmesan cheese, a huge loaf of delicious bread and 3 dipping sauces.	appetizer	2
sit at the bar, order a glass of wine, and grab an appetizer: they'll also bring you olives, parmesan cheese, a huge loaf of delicious bread and 3 dipping sauces.	bread	1
the only thing better than the pizza (if possible), are the meatball and the eggplant parm heros.	pizza	2
the only thing better than the pizza (if possible), are the meatball and the eggplant parm heros.	meatball	1
the only thing better than the pizza (if possible), are the meatball and the eggplant parm heros.	eggplant parm heros	1
although it lacks the patina of places like peter luger's and sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles.	peter	2
although it lacks the patina of places like peter luger's and sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles.	specials	2
although it lacks the patina of places like peter luger's and sparks, it still has a steakhouse's telltale wood paneling, chalkboard specials and decorative wine bottles.	wine bottles	1
the menu is an exact replica of its sister location in new mexico - right down to the frito pie (don't knock it till you've tried) and a killer array of margaritas.	menu	2
the menu is an exact replica of its sister location in new mexico - right down to the frito pie (don't knock it till you've tried) and a killer array of margaritas.	frito pie	1
the osso buco is to die for and my favorite appetizer was the artichoke served on bed of frisee with a warm poached egg topped with parmesan cheese.	appetizer	1
the osso buco is to die for and my favorite appetizer was the artichoke served on bed of frisee with a warm poached egg topped with parmesan cheese.	artichoke served	2
the osso buco is to die for and my favorite appetizer was the artichoke served on bed of frisee with a warm poached egg topped with parmesan cheese.	warm poached egg topped with parmesan cheese	2
if coming to tea and anthipathy (yea u heard me) during conventional dining hours, expect a good long wait on the curb till tables open up.	dining	2
if coming to tea and anthipathy (yea u heard me) during conventional dining hours, expect a good long wait on the curb till tables open up.	wait	0
for entree selections we had the chicken cacciatore, head on shrimp (in a honey glaze) spectacular, mozzarella en carozza (a little bit on the fishy side due to the anchovies) and the sliced italian meats, sapprosota to die for.	entree	2
for entree selections we had the chicken cacciatore, head on shrimp (in a honey glaze) spectacular, mozzarella en carozza (a little bit on the fishy side due to the anchovies) and the sliced italian meats, sapprosota to die for.	shrimp	1
but what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.	attitude	2
but what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.	wait staff	1
but what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.	management	1
why would anyone ever go here when the same food (and menu) is double the price of baba and jaya in chinatown.	food	2
why would anyone ever go here when the same food (and menu) is double the price of baba and jaya in chinatown.	menu	2
why would anyone ever go here when the same food (and menu) is double the price of baba and jaya in chinatown.	price	0
taci then moved to nyu, to a space as warm as an igloo, with an equally cold atmosphere, an attempt at a more upscale menu, and with all the charm of a pizza joint.	space	1
taci then moved to nyu, to a space as warm as an igloo, with an equally cold atmosphere, an attempt at a more upscale menu, and with all the charm of a pizza joint.	atmosphere	1
taci then moved to nyu, to a space as warm as an igloo, with an equally cold atmosphere, an attempt at a more upscale menu, and with all the charm of a pizza joint.	menu	2
i got a full 1/2 chicken, 4 ribs and a decent sized pile of brisket and pulled pork with a corn muffin filled with actual corn.	ribs	2
i got a full 1/2 chicken, 4 ribs and a decent sized pile of brisket and pulled pork with a corn muffin filled with actual corn.	brisket	1
i got a full 1/2 chicken, 4 ribs and a decent sized pile of brisket and pulled pork with a corn muffin filled with actual corn.	pork	2
if you would like to charge us 5 dollars for service that would be fine, though comming from a restaurant where we buy a dessert for a bithday i thinks it's a bit cheap.	service	1
if you would like to charge us 5 dollars for service that would be fine, though comming from a restaurant where we buy a dessert for a bithday i thinks it's a bit cheap.	dessert	2
the food despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.	food	1
the food despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.	menu	2
the food despite a menu that seems larger than the restaurant, great care goes into the preparation of every dish.	dish	1
however the manager, who refused to come to our table to discuss it, said we were wrong (through the poor waitress) and would not replace our bottle.	manager	0
however the manager, who refused to come to our table to discuss it, said we were wrong (through the poor waitress) and would not replace our bottle.	table	2
however the manager, who refused to come to our table to discuss it, said we were wrong (through the poor waitress) and would not replace our bottle.	waitress	0
our server seemed to be new because he continually had to go back to the kitchen to check on menu items.	server	0
our server seemed to be new because he continually had to go back to the kitchen to check on menu items.	menu	2
thought we were going to have a winner from the pleasant person on the other side of the phone when i called for our reservation.	person	1
thought we were going to have a winner from the pleasant person on the other side of the phone when i called for our reservation.	reservation	2
the matre de ignored what i said about my girlfriend having to look for a waiter to refill her glass (twice), i mentioned about my rice, he said, you should have spoken up.	waiter	0
the matre de ignored what i said about my girlfriend having to look for a waiter to refill her glass (twice), i mentioned about my rice, he said, you should have spoken up.	rice	2
after confronting the counter clerck he assured me the soups would stay warm as long as i wasn't walking 20 minutes to my destination.	counter	2
after confronting the counter clerck he assured me the soups would stay warm as long as i wasn't walking 20 minutes to my destination.	soups	1
i've eaten here a couple times and the food is always good (jerk chix wings, fried chicken, meat loaf, etc) but the service is terrible.	food	2
i've eaten here a couple times and the food is always good (jerk chix wings, fried chicken, meat loaf, etc) but the service is terrible.	fried chicken	0
the service was horrible then and the food was decent.	service	0
the service was horrible then and the food was decent.	food	1
we were put on the wait list, seated in 15 min after a quick drink at the bar and had an incredibly entertaining waiter and dined next to a few regulars who raved.	wait list	2
we were put on the wait list, seated in 15 min after a quick drink at the bar and had an incredibly entertaining waiter and dined next to a few regulars who raved.	bar	2
we were put on the wait list, seated in 15 min after a quick drink at the bar and had an incredibly entertaining waiter and dined next to a few regulars who raved.	waiter	1
as host of the party with a full guestlisted group, i still had to wait online for 20 minutes before anyone from the staff would even look in my direction.	host	2
as host of the party with a full guestlisted group, i still had to wait online for 20 minutes before anyone from the staff would even look in my direction.	staff	0
went for dinner with two friends and all of us were raving about our meals--the best steak i've had in a long time, and the duck and salmon were also delicious.	dinner	2
went for dinner with two friends and all of us were raving about our meals--the best steak i've had in a long time, and the duck and salmon were also delicious.	meals	1
went for dinner with two friends and all of us were raving about our meals--the best steak i've had in a long time, and the duck and salmon were also delicious.	steak	1
went for dinner with two friends and all of us were raving about our meals--the best steak i've had in a long time, and the duck and salmon were also delicious.	duck	1
went for dinner with two friends and all of us were raving about our meals--the best steak i've had in a long time, and the duck and salmon were also delicious.	salmon	1
casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.	service	1
casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.	burgers	2
casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.	sandwiches	2
casual and kid-friendly, the red-and-gold colored restaurants offer quick drive-thru or dine-in service with a menu of burgers, sandwiches and more.	menu	2
the service was spotty as a couple of drink orders were forgotten and the waiter didn't really come to check on us.	service	0
the service was spotty as a couple of drink orders were forgotten and the waiter didn't really come to check on us.	drink	2
the service was spotty as a couple of drink orders were forgotten and the waiter didn't really come to check on us.	waiter	0
d, who can't decide on a single dish, the tapas menu allowed me to express my true culinary self.	dish	0
d, who can't decide on a single dish, the tapas menu allowed me to express my true culinary self.	tapas menu	1
the recipe uses shrimp with shell since they preserve the juice much better and it just made me remember my childhood at the beach in acapulco.	recipe uses shrimp	2
the recipe uses shrimp with shell since they preserve the juice much better and it just made me remember my childhood at the beach in acapulco.	juice	1
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	toppings	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	crust	1
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	feast pizza	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	meatzza	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	pepperoni	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	ham	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	beef	2
build your own pie--add toppings to either ultimate deep dish, crunchy thin crust or classic hand tossed styles--or select a feast pizza, like the meatzza feast, topped with pepperoni, ham, beef and italian sausage.	italian sausage	2
luckily, i made reservations for our group or else it would have been a long wait.	reservations	2
luckily, i made reservations for our group or else it would have been a long wait.	wait	0
came recommended to us, but we found the food to be so-so, the service good, but we were told we could not order desert since the table we were at had a reservation waiting.	food	0
came recommended to us, but we found the food to be so-so, the service good, but we were told we could not order desert since the table we were at had a reservation waiting.	waiting	2
we didn't order-the waiter just kept piling the food in front of us.	waiter	0
we didn't order-the waiter just kept piling the food in front of us.	food	2
denny's serves a better grand slam breakfast--and at a quarter of the price (i paid $21 w/o tip for b-fast--i went back a second time, because the restaurant was highly touted and i thought the first bad experience was a fluke.	grand slam breakfast	1
denny's serves a better grand slam breakfast--and at a quarter of the price (i paid $21 w/o tip for b-fast--i went back a second time, because the restaurant was highly touted and i thought the first bad experience was a fluke.	price	2
denny's serves a better grand slam breakfast--and at a quarter of the price (i paid $21 w/o tip for b-fast--i went back a second time, because the restaurant was highly touted and i thought the first bad experience was a fluke.	tip	2
the server was dutiful yet insincere, the brunch drinks above average.	server	0
the server was dutiful yet insincere, the brunch drinks above average.	brunch drinks	1
for dinner we decided to take our servers advice and order several items to share.	dinner	2
for dinner we decided to take our servers advice and order several items to share.	servers	1
then the menu is all in italian well i don't speak italian so it took forever for the waitress to translate.	menu	2
then the menu is all in italian well i don't speak italian so it took forever for the waitress to translate.	waitress	0
the food is decent, too commercialized italian food, and very verylarge portions, which ca end up being very expensive if you are not up for sharing and ordering wisely.	italian food	1
the food is decent, too commercialized italian food, and very verylarge portions, which ca end up being very expensive if you are not up for sharing and ordering wisely.	portions	1
the food is decent, too commercialized italian food, and very verylarge portions, which ca end up being very expensive if you are not up for sharing and ordering wisely.	wisely	2
not being familiar with vietnamese cuisine, we found the menu descriptions very helpful.	vietnamese cuisine	2
not being familiar with vietnamese cuisine, we found the menu descriptions very helpful.	menu	1
all of the dishes we had were very good, but the fries were a little on the salty side, which we actually didn't mind.	dishes	1
all of the dishes we had were very good, but the fries were a little on the salty side, which we actually didn't mind.	fries	0
the food was phenomenal- brought me back to tuscany with that olive oil.	food	1
the food was phenomenal- brought me back to tuscany with that olive oil.	olive oil	2
amazingly tasty cheese drenched in oil and soft yet crisp perfect dough, who could ask for more?	cheese	1
amazingly tasty cheese drenched in oil and soft yet crisp perfect dough, who could ask for more?	oil	2
amazingly tasty cheese drenched in oil and soft yet crisp perfect dough, who could ask for more?	dough	1
risotto's, sushi tuna, wasabi aioli, steak frite, and the best weekend brunch in queens.	sushi tuna	2
risotto's, sushi tuna, wasabi aioli, steak frite, and the best weekend brunch in queens.	wasabi aioli	2
risotto's, sushi tuna, wasabi aioli, steak frite, and the best weekend brunch in queens.	steak	2
risotto's, sushi tuna, wasabi aioli, steak frite, and the best weekend brunch in queens.	brunch	1
i ordered the flounder special - the fish was fresh but the dish lacked flavor.	fish	1
i ordered the flounder special - the fish was fresh but the dish lacked flavor.	dish	0
i ordered the flounder special - the fish was fresh but the dish lacked flavor.	flavor	0
their korean menu was also equally impressive, a must try is the kimchee cabbage pancakes as an appetiser ( the portions were as big as an entree!)	pancakes	2
their korean menu was also equally impressive, a must try is the kimchee cabbage pancakes as an appetiser ( the portions were as big as an entree!)	portions	1
the waiter told us that he had checked with the kitchen because he noticed that we had not gotten our dinners and they said it would be out shortly, shouldn't someone have said something to us?	waiter	0
the waiter told us that he had checked with the kitchen because he noticed that we had not gotten our dinners and they said it would be out shortly, shouldn't someone have said something to us?	dinners	2
our waiter was confused and forgot an additional soda when we asked for it.	waiter	0
our waiter was confused and forgot an additional soda when we asked for it.	soda	2
we were left to choose between boring salmon and chicken entres or a duck substitution.	chicken	0
we were left to choose between boring salmon and chicken entres or a duck substitution.	duck substitution	1
just expect to wait a good twenty minutes before they take your order (even when the restaurant is half empty), you'll have to ask at least 5 waiters and a manager for coffee before they bring it to you and when they bring your orders out wrong, expect the manager to side with the chef and not you.	waiters	0
just expect to wait a good twenty minutes before they take your order (even when the restaurant is half empty), you'll have to ask at least 5 waiters and a manager for coffee before they bring it to you and when they bring your orders out wrong, expect the manager to side with the chef and not you.	coffee	2
just expect to wait a good twenty minutes before they take your order (even when the restaurant is half empty), you'll have to ask at least 5 waiters and a manager for coffee before they bring it to you and when they bring your orders out wrong, expect the manager to side with the chef and not you.	chef	2
it is a nice room with a cool bar and you should stop in for a drink and tapas but dinner was very weak!!!!	room	1
it is a nice room with a cool bar and you should stop in for a drink and tapas but dinner was very weak!!!!	bar	1
it is a nice room with a cool bar and you should stop in for a drink and tapas but dinner was very weak!!!!	drink	2
it is a nice room with a cool bar and you should stop in for a drink and tapas but dinner was very weak!!!!	dinner	0
the calamari salad was great while the lamb ribs were fat, fattier and fattiest.	calamari salad	1
the calamari salad was great while the lamb ribs were fat, fattier and fattiest.	lamb ribs	0
in my opinion, the bar is not very well laid out, its narrow design makes it hard to meet a group for drinks.	bar	2
in my opinion, the bar is not very well laid out, its narrow design makes it hard to meet a group for drinks.	design	0
in my opinion, the bar is not very well laid out, its narrow design makes it hard to meet a group for drinks.	drinks	2
our waiter was completely unfamiliar with the menu and did not bother to tell us that they were out of several items (even though we arrived at 7 pm on a saturday night!)	waiter	0
our waiter was completely unfamiliar with the menu and did not bother to tell us that they were out of several items (even though we arrived at 7 pm on a saturday night!)	menu	2
the music was a bit loud but the song selection was great, so we blew off desert and had another round of drinks at the bar.	selection	1
the music was a bit loud but the song selection was great, so we blew off desert and had another round of drinks at the bar.	drinks	2
the music was a bit loud but the song selection was great, so we blew off desert and had another round of drinks at the bar.	bar	2
the waitress let us taste three wines before deciding (we were only ordering glasses) and then we chose to eat at the bar (same menu) since it was so comfortable.	waitress	1
the waitress let us taste three wines before deciding (we were only ordering glasses) and then we chose to eat at the bar (same menu) since it was so comfortable.	bar	1
the waitress let us taste three wines before deciding (we were only ordering glasses) and then we chose to eat at the bar (same menu) since it was so comfortable.	menu	2
you get three courses for $20 at lunch and the amount of food is more than enough for anyone to leave feeling fully satisfied.	courses	2
you get three courses for $20 at lunch and the amount of food is more than enough for anyone to leave feeling fully satisfied.	lunch	2
you get three courses for $20 at lunch and the amount of food is more than enough for anyone to leave feeling fully satisfied.	amount of food	1
a+ for the food but the wait staffs need to educate themselves better.	food	1
a+ for the food but the wait staffs need to educate themselves better.	wait staffs	0
we decided to get out of there and go to a safe place with bigger portions and normal food.	portions	1
we decided to get out of there and go to a safe place with bigger portions and normal food.	food	2
the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.	wait staff	0
the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.	service	2
the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.	bar	2
the tables were too close together, the food wasn't impressive, and the service was often times completely missing - waiting 45 minutes between ending dinner and being asked about dessert is not what a restaurant of this caliber should be all about.	tables	0
the tables were too close together, the food wasn't impressive, and the service was often times completely missing - waiting 45 minutes between ending dinner and being asked about dessert is not what a restaurant of this caliber should be all about.	food	0
the tables were too close together, the food wasn't impressive, and the service was often times completely missing - waiting 45 minutes between ending dinner and being asked about dessert is not what a restaurant of this caliber should be all about.	service	0
the tables were too close together, the food wasn't impressive, and the service was often times completely missing - waiting 45 minutes between ending dinner and being asked about dessert is not what a restaurant of this caliber should be all about.	dinner	2
the tables were too close together, the food wasn't impressive, and the service was often times completely missing - waiting 45 minutes between ending dinner and being asked about dessert is not what a restaurant of this caliber should be all about.	dessert	2
unbeknownst to the three of us, the hostess made note of the fact that i was celebrating my b-day after a member of my dinner party made a very brief reference to it as we were seated.	hostess	1
unbeknownst to the three of us, the hostess made note of the fact that i was celebrating my b-day after a member of my dinner party made a very brief reference to it as we were seated.	dinner	2
enjoy the food, because it is remarkable, but don't be too willing to be gratuitis to a server that does not deserve it.	food	1
enjoy the food, because it is remarkable, but don't be too willing to be gratuitis to a server that does not deserve it.	server	0
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	clams	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	shrimp	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	mussels	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	scungilli	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	calamari served	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	spicy red sauce atop linguine	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	flavor	1
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	steak	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	portion of tender beef	2
clams, shrimp, mussels, scungilli, and calamari served together in a spicy red sauce atop linguine are full of flavor; steak pizzaiola, a heroic portion of tender beef in a pool of garlicky marinara, comes with a side of spaghetti.	spaghetti	2
the service sucked--we didn't get bread, our eggs were cold, and their brunch prix fix does not include an alcoholic drink.	bread	0
the service sucked--we didn't get bread, our eggs were cold, and their brunch prix fix does not include an alcoholic drink.	brunch prix	0
the service sucked--we didn't get bread, our eggs were cold, and their brunch prix fix does not include an alcoholic drink.	drink	2
when a meal starts with bad bread, you know you're in for a long night.	meal	2
when a meal starts with bad bread, you know you're in for a long night.	bread	0
when a meal starts with bad bread, you know you're in for a long night.	night	0
most dishes are smothered in melted cheese or merely mediocre; flan is flat and pedestrian, drenched in tasteless sugar syrup; and even its supposedly best feature - the margarita - is a hit-or-miss affair.	dishes	0
most dishes are smothered in melted cheese or merely mediocre; flan is flat and pedestrian, drenched in tasteless sugar syrup; and even its supposedly best feature - the margarita - is a hit-or-miss affair.	cheese	0
most dishes are smothered in melted cheese or merely mediocre; flan is flat and pedestrian, drenched in tasteless sugar syrup; and even its supposedly best feature - the margarita - is a hit-or-miss affair.	flan	0
most dishes are smothered in melted cheese or merely mediocre; flan is flat and pedestrian, drenched in tasteless sugar syrup; and even its supposedly best feature - the margarita - is a hit-or-miss affair.	sugar	0
most dishes are smothered in melted cheese or merely mediocre; flan is flat and pedestrian, drenched in tasteless sugar syrup; and even its supposedly best feature - the margarita - is a hit-or-miss affair.	margarita	2
it appears to be a charming french outdoor bistro, and the food wasn't bad, but the waiters were clearly tired of dealing with tourists, and didn't handle us with care.	french outdoor bistro	1
it appears to be a charming french outdoor bistro, and the food wasn't bad, but the waiters were clearly tired of dealing with tourists, and didn't handle us with care.	waiters	0
i felt the chef was using truffles too much just to cover up mediocre food.	chef	0
i felt the chef was using truffles too much just to cover up mediocre food.	truffles	2
i felt the chef was using truffles too much just to cover up mediocre food.	food	0
to finish, the cost of the dinner was over-priced.	cost	0
to finish, the cost of the dinner was over-priced.	dinner	2
in short the few window-front tables fill quickly, but most customers prefer not to linger in the nondescript space, in favor of taking their thai food to go, or phoning in for delivery.	window-front tables	2
in short the few window-front tables fill quickly, but most customers prefer not to linger in the nondescript space, in favor of taking their thai food to go, or phoning in for delivery.	space	0
on the top of everything at the end of the dinner the waiter gave us the wrong check.	dinner	2
on the top of everything at the end of the dinner the waiter gave us the wrong check.	waiter	0
on the top of everything at the end of the dinner the waiter gave us the wrong check.	check	0
however, you don't even really need the menu, because the daily specials are always tempting and delicious.	menu	2
however, you don't even really need the menu, because the daily specials are always tempting and delicious.	daily specials	1
in other words, conserative types craving simpler things like grilled chicken or salmon probably would not appreciate tabla's distinctive and unusual menu.	salmon	2
