text_a	text_b	label
the staff is great, but the food is just ok.	staff	1
the staff is great, but the food is just ok.	food	0
and mondays fajita are half price all night.	food	2
and mondays fajita are half price all night.	price	1
the staff is very friendly too~  everything is wonderful about this place except for the bathroom.	staff	1
the staff is very friendly too~  everything is wonderful about this place except for the bathroom.	place	0
to make matters worse an hour into our dinner we see a waiter take mojitos to another table.	food	2
to make matters worse an hour into our dinner we see a waiter take mojitos to another table.	staff	0
bringing a large group on a busy saturday night ,i was afraid quality of food and service might not be up to par, but we were seated promptly and the service by our waitress was fantastic considering how busy it was.	food	0
bringing a large group on a busy saturday night ,i was afraid quality of food and service might not be up to par, but we were seated promptly and the service by our waitress was fantastic considering how busy it was.	service	1
bringing a large group on a busy saturday night ,i was afraid quality of food and service might not be up to par, but we were seated promptly and the service by our waitress was fantastic considering how busy it was.	staff	1
fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.	food	2
fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.	staff	0
we were also seated promptly at the time of our reservation and the service was very quick and professional.	miscellaneous	2
we were also seated promptly at the time of our reservation and the service was very quick and professional.	service	1
after 45 mins of waiting in an sans air conditioned bar, we grew tired of paying for over-priced drinks.	place	2
after 45 mins of waiting in an sans air conditioned bar, we grew tired of paying for over-priced drinks.	food	0
plus the best wine can be found in the bar but they refused to sell us a bottle!!	food	1
plus the best wine can be found in the bar but they refused to sell us a bottle!!	place	2
i recently attended a celebratory dinner here and i just want to warn everyone that the service is the worst i have ever experienced!	food	2
i recently attended a celebratory dinner here and i just want to warn everyone that the service is the worst i have ever experienced!	service	0
it's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) the waiters will uncork it bring you glasses too !	food	1
it's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) the waiters will uncork it bring you glasses too !	staff	1
it's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) the waiters will uncork it bring you glasses too !	miscellaneous	2
the scene inconspicuous bottino is an ideal stop for a light lunch or full dinner while gallery-hopping through chelsea.	miscellaneous	2
the scene inconspicuous bottino is an ideal stop for a light lunch or full dinner while gallery-hopping through chelsea.	food	1
our lovely waiter sent us off with scones for breakfast the following am!	staff	1
our lovely waiter sent us off with scones for breakfast the following am!	food	2
our waiter took his sweet time bringing the menus and telling us the specials and it wasn't until almost 10:15 that we put our order in.	staff	1
our waiter took his sweet time bringing the menus and telling us the specials and it wasn't until almost 10:15 that we put our order in.	menu	2
our waiter took his sweet time bringing the menus and telling us the specials and it wasn't until almost 10:15 that we put our order in.	food	2
on the menu, there are many inexpensive snacks, drinks and meals to choose from.	menu	2
on the menu, there are many inexpensive snacks, drinks and meals to choose from.	food	1
the presentation was clever, and the food tasty however the service that accompanied it was so slow it made us feel neglected.	miscellaneous	1
the presentation was clever, and the food tasty however the service that accompanied it was so slow it made us feel neglected.	food	1
the presentation was clever, and the food tasty however the service that accompanied it was so slow it made us feel neglected.	service	0
i especially love the korean dish's they add into there menu consider its 2 for 1 its hard not to resist with asian cuisine being so expensive in all in new york.	food	1
i especially love the korean dish's they add into there menu consider its 2 for 1 its hard not to resist with asian cuisine being so expensive in all in new york.	menu	2
while the people here were nice and the service was very good, the food was not very good - it was extremely greasy, the place did not offer alternatives such as egg whites and pam spray instead of oil, coffee was average crystal rock office flavored coffee - not the good coffee.	service	1
while the people here were nice and the service was very good, the food was not very good - it was extremely greasy, the place did not offer alternatives such as egg whites and pam spray instead of oil, coffee was average crystal rock office flavored coffee - not the good coffee.	food	0
sqc is great in the evening, the light is excellent and it's perfect to sit at the bar, eat oysters on the half shell and have a glass of wine.	ambience	1
sqc is great in the evening, the light is excellent and it's perfect to sit at the bar, eat oysters on the half shell and have a glass of wine.	place	2
sqc is great in the evening, the light is excellent and it's perfect to sit at the bar, eat oysters on the half shell and have a glass of wine.	food	2
great trendy spot for a night out but to be honest the food was not worth the cost.	miscellaneous	1
great trendy spot for a night out but to be honest the food was not worth the cost.	food	0
i would have told the wait staff if anyone had asked me if i enjoyed my meal, but no one asked.	staff	0
i would have told the wait staff if anyone had asked me if i enjoyed my meal, but no one asked.	food	1
upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.	staff	0
upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.	miscellaneous	2
and although i've noticed that the prices have gone up a little since they opened, it's still a great menu.	price	0
and although i've noticed that the prices have gone up a little since they opened, it's still a great menu.	menu	1
service was a little but flawed, (they brought us beers without the glasses brought the main course out before cleaning off the appetizers) but nothing that would ruin your evening.	service	0
service was a little but flawed, (they brought us beers without the glasses brought the main course out before cleaning off the appetizers) but nothing that would ruin your evening.	food	2
service was a little but flawed, (they brought us beers without the glasses brought the main course out before cleaning off the appetizers) but nothing that would ruin your evening.	miscellaneous	2
with only 2 tables occupied in the whole place, the waitress spent her time behind the bar and only came to help us when we got up and asked her to.	place	2
with only 2 tables occupied in the whole place, the waitress spent her time behind the bar and only came to help us when we got up and asked her to.	staff	0
as we attempted to digest our meal and browse the dessert menu, the same staff members approached us to move along our order.	food	2
as we attempted to digest our meal and browse the dessert menu, the same staff members approached us to move along our order.	menu	2
as we attempted to digest our meal and browse the dessert menu, the same staff members approached us to move along our order.	staff	0
i went there for lunch with co-workers and found the service to be prompt and very friendly.	food	2
i went there for lunch with co-workers and found the service to be prompt and very friendly.	service	1
they moved us upstairs to an area where they were setting up for a private party -- we had no server, and had to flag down people setting up for the party to get us drinks, silverware, water, etc.	staff	0
they moved us upstairs to an area where they were setting up for a private party -- we had no server, and had to flag down people setting up for the party to get us drinks, silverware, water, etc.	food	2
when we received the bill, we asked the manager to do something about the drinks, considering how poor the service was and her reply was, well, you got them!	price	2
when we received the bill, we asked the manager to do something about the drinks, considering how poor the service was and her reply was, well, you got them!	staff	1
when we received the bill, we asked the manager to do something about the drinks, considering how poor the service was and her reply was, well, you got them!	food	2
when we received the bill, we asked the manager to do something about the drinks, considering how poor the service was and her reply was, well, you got them!	service	0
i had a party of 9 reservation and was very disappointed at the service.	miscellaneous	2
i had a party of 9 reservation and was very disappointed at the service.	service	0
our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served i asked the waiter what happened to our appetizers, the calamari was tough; the entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.	food	0
our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served i asked the waiter what happened to our appetizers, the calamari was tough; the entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.	place	2
our apetizers took quite a while to be served, in fact, while all the other tables that sat way after us were being served i asked the waiter what happened to our appetizers, the calamari was tough; the entrees were tasteless and really!, one have to be really bad to mess a simple pasta dish.	staff	0
expect a crowd while waiting, but they seat quickly.	miscellaneous	0
expect a crowd while waiting, but they seat quickly.	service	2
i must admit the times my family (6 or more) have had dinner there the service seemed to forget us after serving the main course.	food	2
i must admit the times my family (6 or more) have had dinner there the service seemed to forget us after serving the main course.	service	0
we were seated promptly, and after an inordinate wait, somebody took our drink order and disappeared for half an hour.	service	0
we were seated promptly, and after an inordinate wait, somebody took our drink order and disappeared for half an hour.	food	2
although the atmosphere was lacking, i could definitely recommend a trip to esca for the fish alone!	ambience	0
although the atmosphere was lacking, i could definitely recommend a trip to esca for the fish alone!	food	1
though it might be a wait and the service might leave a little to be desired, anyone that has ever eaten there agrees that the food is worth it.	service	0
though it might be a wait and the service might leave a little to be desired, anyone that has ever eaten there agrees that the food is worth it.	food	1
best baked ziti in the area, great classic ny pizza.	food	1
best baked ziti in the area, great classic ny pizza.	place	2
we had reservations, and so did the strangers, and yet the management claimed the other tables were reserved.	miscellaneous	2
we had reservations, and so did the strangers, and yet the management claimed the other tables were reserved.	staff	0
we had reservations, and so did the strangers, and yet the management claimed the other tables were reserved.	place	2
the scene north square's discreet, sedate decor appeals to the largley older crowd occupying the dining room whilst a younger set parties in the back bar.	miscellaneous	1
the scene north square's discreet, sedate decor appeals to the largley older crowd occupying the dining room whilst a younger set parties in the back bar.	ambience	1
the scene north square's discreet, sedate decor appeals to the largley older crowd occupying the dining room whilst a younger set parties in the back bar.	place	2
when i asked the waitress she told me it was because i ordered pancakes.	staff	0
when i asked the waitress she told me it was because i ordered pancakes.	food	2
we went out on the town with the idea that we were going to mingle with the in crowd, you know, go to a place where you pay an outrageous cover charge, have to wear all black to fit in, and pay $12 for a watered-down martini, and if you're lucky, have a good time.	food	2
we went out on the town with the idea that we were going to mingle with the in crowd, you know, go to a place where you pay an outrageous cover charge, have to wear all black to fit in, and pay $12 for a watered-down martini, and if you're lucky, have a good time.	miscellaneous	1
much has been made of island's lack of french fries--space and cost are cited on the menu--but an order of thick crispy salt and vinegar chips almost satisfies the craving.	food	0
much has been made of island's lack of french fries--space and cost are cited on the menu--but an order of thick crispy salt and vinegar chips almost satisfies the craving.	place	2
much has been made of island's lack of french fries--space and cost are cited on the menu--but an order of thick crispy salt and vinegar chips almost satisfies the craving.	menu	2
service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.	service	0
service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.	food	2
service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.	staff	0
mapquest before you go and you'll arrive early enough start off at the bar with a fabulous old school cocktail.	place	2
mapquest before you go and you'll arrive early enough start off at the bar with a fabulous old school cocktail.	food	1
the white tablecloths covering closely-packed, old wood tables; waitresses with accents and up-turned noses; warm firelight ambience; boisterous crowds drinking wine -- it's all here.	staff	2
the white tablecloths covering closely-packed, old wood tables; waitresses with accents and up-turned noses; warm firelight ambience; boisterous crowds drinking wine -- it's all here.	food	1
my appetizer of endive and bleu cheese salad was a surprisingly large serving which balanced the striped bass entree (served on a bed of vegetables).	food	2
my appetizer of endive and bleu cheese salad was a surprisingly large serving which balanced the striped bass entree (served on a bed of vegetables).	service	1
when we got there, they refused to seat us because our 4th wasn't there yet-even thought there were only two other people there and we assured them we would order some starters and drinks.	miscellaneous	0
when we got there, they refused to seat us because our 4th wasn't there yet-even thought there were only two other people there and we assured them we would order some starters and drinks.	food	2
great roofdeck, nice group of 30 somethings, but no music, kind of quiet.	food	1
great roofdeck, nice group of 30 somethings, but no music, kind of quiet.	ambience	0
though the service leaves a lot to be desired, and the waitstaff runs around like chickens without heads, the beer is cold, the sake is hot, and the sushi is out of this world!	service	0
though the service leaves a lot to be desired, and the waitstaff runs around like chickens without heads, the beer is cold, the sake is hot, and the sushi is out of this world!	staff	0
though the service leaves a lot to be desired, and the waitstaff runs around like chickens without heads, the beer is cold, the sake is hot, and the sushi is out of this world!	food	1
people waiting for tables stand at a drink rail next to large windows which open out over a leafy garden in the summertime.	service	2
people waiting for tables stand at a drink rail next to large windows which open out over a leafy garden in the summertime.	food	2
people waiting for tables stand at a drink rail next to large windows which open out over a leafy garden in the summertime.	miscellaneous	1
when the group arrived for the noon lunch the restaurant was only partially set up and the group was forced to eat lunch while the staff noisily set up the restaurant around them.	food	2
when the group arrived for the noon lunch the restaurant was only partially set up and the group was forced to eat lunch while the staff noisily set up the restaurant around them.	staff	0
about 10 of us came here for drinks last friday, the atmosphere was good for chatting and hanging out, but not enough lounge or bar space, they should open up the back area w/ more loungable chairs or booths if they want to catch any after dinner sort of bar crowd.	food	2
about 10 of us came here for drinks last friday, the atmosphere was good for chatting and hanging out, but not enough lounge or bar space, they should open up the back area w/ more loungable chairs or booths if they want to catch any after dinner sort of bar crowd.	ambience	1
about 10 of us came here for drinks last friday, the atmosphere was good for chatting and hanging out, but not enough lounge or bar space, they should open up the back area w/ more loungable chairs or booths if they want to catch any after dinner sort of bar crowd.	place	2
the waiters can shoot off a 5 minute long list of specials, and they know the menu very well.	staff	1
the waiters can shoot off a 5 minute long list of specials, and they know the menu very well.	menu	2
my friends and i went to dinner last weekend and had a great time.	food	2
my friends and i went to dinner last weekend and had a great time.	miscellaneous	1
beside i have to wait long time with my food, waiter service ok but unfriendly.	food	2
beside i have to wait long time with my food, waiter service ok but unfriendly.	service	0
our waiter said 3 words to us, wisked away our food as we were finishing, and the maitre'd could not take his eyes off our table waiting for us to leave.	staff	0
our waiter said 3 words to us, wisked away our food as we were finishing, and the maitre'd could not take his eyes off our table waiting for us to leave.	food	0
our waiter said 3 words to us, wisked away our food as we were finishing, and the maitre'd could not take his eyes off our table waiting for us to leave.	service	2
the only downside was our waitress -- she forgot to order one of our side dishes, was not attentive, and then gave us our check before we finished our bottle of wine.	staff	0
the only downside was our waitress -- she forgot to order one of our side dishes, was not attentive, and then gave us our check before we finished our bottle of wine.	food	2
i spent more time looking for a waiter than i did enjoying my meal.	staff	0
i spent more time looking for a waiter than i did enjoying my meal.	food	1
after sitting at the table with empty glasses for a 1/2 hour, we had to ask the busboys to get us drinks as our waiter was nowhere to be found.	miscellaneous	2
after sitting at the table with empty glasses for a 1/2 hour, we had to ask the busboys to get us drinks as our waiter was nowhere to be found.	food	2
after sitting at the table with empty glasses for a 1/2 hour, we had to ask the busboys to get us drinks as our waiter was nowhere to be found.	staff	0
the texture of their flat noodles is something that has to be experienced to understand.	miscellaneous	0
the texture of their flat noodles is something that has to be experienced to understand.	food	2
the only thing that was a little annoying was that the hostess didnt want to let us finish our first drinks at the bar and kept rushing us to sit down.	staff	0
the only thing that was a little annoying was that the hostess didnt want to let us finish our first drinks at the bar and kept rushing us to sit down.	food	2
the only thing that was a little annoying was that the hostess didnt want to let us finish our first drinks at the bar and kept rushing us to sit down.	place	2
you get plenty of food for the price, enough leftovers for lunch and they actually serve garlic chicken with lots of chicken and chinese vegetables.	food	1
you get plenty of food for the price, enough leftovers for lunch and they actually serve garlic chicken with lots of chicken and chinese vegetables.	price	2
we heard two different servers telling tables about these specials, and when we asked to hear them, they wouldn't tell us them.	staff	0
we heard two different servers telling tables about these specials, and when we asked to hear them, they wouldn't tell us them.	food	2
the service was slow took ten mins to get me a glass of water.	service	0
the service was slow took ten mins to get me a glass of water.	miscellaneous	2
the service was slow took ten mins to get me a glass of water.	food	2
the freshness of the ingredients down to the perfection of the crust, it is truly the best.	food	1
the freshness of the ingredients down to the perfection of the crust, it is truly the best.	ambience	2
the menu looked good, except for offering the chilean sea bass, but the server does not offer up the specials that were written on the board outside.	menu	1
the menu looked good, except for offering the chilean sea bass, but the server does not offer up the specials that were written on the board outside.	food	0
the menu looked good, except for offering the chilean sea bass, but the server does not offer up the specials that were written on the board outside.	staff	0
the waiter, and someone at the next table, were both correct when they said that the lobster was delicious, but i though the price was a little steep.	staff	1
the waiter, and someone at the next table, were both correct when they said that the lobster was delicious, but i though the price was a little steep.	food	1
the waiter, and someone at the next table, were both correct when they said that the lobster was delicious, but i though the price was a little steep.	price	0
the wait staff is very attentive; though if the place is really packed, then you may have to flag someone.	staff	1
the wait staff is very attentive; though if the place is really packed, then you may have to flag someone.	place	0
they were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.	food	2
they were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.	service	0
but the service was absolutely terrible, and we watied 45 minutes for food.	service	0
but the service was absolutely terrible, and we watied 45 minutes for food.	food	2
yes, the prices seem afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.	price	1
yes, the prices seem afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.	miscellaneous	0
yes, the prices seem afordable, but the portions are so small that you end up spending $100+ just to fill 2 people and get a couple drinks.	food	2
the food was good but we were dissatisfied with waiting too long for a uncomfortable table.	food	1
the food was good but we were dissatisfied with waiting too long for a uncomfortable table.	service	0
i asked the waiter to move us to another table because we didn't want to rush our meal.	staff	2
i asked the waiter to move us to another table because we didn't want to rush our meal.	miscellaneous	2
i asked the waiter to move us to another table because we didn't want to rush our meal.	food	0
like the other bromberg brothers establishments, expect the customer is always wrong attitude from the staff along with overpriced wines you never heard of, no bar, tiny waiting area and lousy desserts.	miscellaneous	2
like the other bromberg brothers establishments, expect the customer is always wrong attitude from the staff along with overpriced wines you never heard of, no bar, tiny waiting area and lousy desserts.	staff	0
like the other bromberg brothers establishments, expect the customer is always wrong attitude from the staff along with overpriced wines you never heard of, no bar, tiny waiting area and lousy desserts.	food	0
like the other bromberg brothers establishments, expect the customer is always wrong attitude from the staff along with overpriced wines you never heard of, no bar, tiny waiting area and lousy desserts.	place	0
service was horrendous the night we went for dinner.	service	0
service was horrendous the night we went for dinner.	food	2
the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.	staff	2
the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.	price	0
the sangria was served quickly and often.	food	2
the sangria was served quickly and often.	service	1
the servers and/or bus persons dart back and forth through the dining room, never even making eye contact to see if you have any needs.	staff	1
the servers and/or bus persons dart back and forth through the dining room, never even making eye contact to see if you have any needs.	place	2
we ordered coffee, and then he ordered a bacon cheeseburger (for $12, ridiculous even for new york) the waiter then announced he was going to charge us a $4 sharing charge.	food	2
we ordered coffee, and then he ordered a bacon cheeseburger (for $12, ridiculous even for new york) the waiter then announced he was going to charge us a $4 sharing charge.	staff	0
they might be all business at the counter when you give your order, but their food says i love you.	place	2
they might be all business at the counter when you give your order, but their food says i love you.	food	1
we were seated promptly for a saturday lunch, but service was incredibly slow.	food	2
we were seated promptly for a saturday lunch, but service was incredibly slow.	service	0
the scene with its long zinc bar, plush couches and patterned suede walls, the lounge is a swank spot for midtown's cocktail crowd.	miscellaneous	1
the scene with its long zinc bar, plush couches and patterned suede walls, the lounge is a swank spot for midtown's cocktail crowd.	place	2
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	menu	2
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	food	1
my only complaint is waiting a bit between the appetizer and the main course but it was well worth it.	service	0
my only complaint is waiting a bit between the appetizer and the main course but it was well worth it.	food	2
the atmosphere was fun and if you sit by the window, there is a lot of people-watching to be had!	ambience	1
the atmosphere was fun and if you sit by the window, there is a lot of people-watching to be had!	miscellaneous	2
despite talking to the weekday manager on the prior monday, who gave me a hard time but agreed to make a reservation for me since my group was so big.	staff	0
despite talking to the weekday manager on the prior monday, who gave me a hard time but agreed to make a reservation for me since my group was so big.	miscellaneous	2
the service could be better but the management (mariano) is quite helpful if there are any problems.	service	2
the service could be better but the management (mariano) is quite helpful if there are any problems.	food	1
there are no price listed in the menu, and she will not provid them with a smile.	price	0
there are no price listed in the menu, and she will not provid them with a smile.	menu	2
as we were finishing our dessert, a nearby waitress dropped a tray and hot chocolate sauce splattered all over my neck, hair and sweater and my boyfriend's clothes.	food	2
as we were finishing our dessert, a nearby waitress dropped a tray and hot chocolate sauce splattered all over my neck, hair and sweater and my boyfriend's clothes.	staff	0
the manager refused to talk to me sending the waiter to tell me to tell me that he was not available, when i had previously seen him doing absolutely nothing at the bar.	staff	0
the manager refused to talk to me sending the waiter to tell me to tell me that he was not available, when i had previously seen him doing absolutely nothing at the bar.	place	2
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	miscellaneous	1
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	staff	2
and forget about having a drink at the bar to take the edge off because the space between tables is so narrow that you'll be shoved by the wait staff who are desparate to get their job done.	food	2
and forget about having a drink at the bar to take the edge off because the space between tables is so narrow that you'll be shoved by the wait staff who are desparate to get their job done.	place	2
and forget about having a drink at the bar to take the edge off because the space between tables is so narrow that you'll be shoved by the wait staff who are desparate to get their job done.	staff	0
also, try to get a seat at the main bar, because i sat at the smaller bar by the entrance and it was getting so crowded with people waiting that it became a bit unpleasant towards to end of the meal.	miscellaneous	2
also, try to get a seat at the main bar, because i sat at the smaller bar by the entrance and it was getting so crowded with people waiting that it became a bit unpleasant towards to end of the meal.	place	2
also, try to get a seat at the main bar, because i sat at the smaller bar by the entrance and it was getting so crowded with people waiting that it became a bit unpleasant towards to end of the meal.	service	0
also, try to get a seat at the main bar, because i sat at the smaller bar by the entrance and it was getting so crowded with people waiting that it became a bit unpleasant towards to end of the meal.	food	2
the sandwiches, platters, and pitzas are top notch too, but i could make a meal just out of their pita bread and babaganoush.	miscellaneous	1
the sandwiches, platters, and pitzas are top notch too, but i could make a meal just out of their pita bread and babaganoush.	food	2
(the band is positioned in front of the windows, in a space roughly the size of a living room.	staff	1
(the band is positioned in front of the windows, in a space roughly the size of a living room.	place	2
at dinner on a saturday night, i was enthused by the bustling, unpretentious crowd and the lusciously warm lighting.	food	2
at dinner on a saturday night, i was enthused by the bustling, unpretentious crowd and the lusciously warm lighting.	ambience	1
definitely make reservations if you can -- they'll honor them, and you can skip the massive wait!	miscellaneous	2
definitely make reservations if you can -- they'll honor them, and you can skip the massive wait!	service	0
it's the new york you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.	staff	0
it's the new york you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.	food	2
their service can use a little assistance, but their food is great.	service	0
their service can use a little assistance, but their food is great.	food	1
i told the waiter that my drink tasted very bad and asked if he could swap it out for a petron margarita.	staff	2
i told the waiter that my drink tasted very bad and asked if he could swap it out for a petron margarita.	food	0
the waiters, all wearing black suits, are serious, courteous, and knowledgeable; the dining rooms are ornate and convivial, with large parties celebrating various things interspersed with dressed-up couples on dates.	staff	0
the waiters, all wearing black suits, are serious, courteous, and knowledgeable; the dining rooms are ornate and convivial, with large parties celebrating various things interspersed with dressed-up couples on dates.	miscellaneous	1
when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	place	2
when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	miscellaneous	1
the overpriced ice cream is delicious but the service is atrocious - not only do i have to wait to be admitted into this ice cream joint, but the waiter is a snide, gruff man more suited to be a trucker than an ice cream shop server.	service	0
the overpriced ice cream is delicious but the service is atrocious - not only do i have to wait to be admitted into this ice cream joint, but the waiter is a snide, gruff man more suited to be a trucker than an ice cream shop server.	food	2
we didn't see him the rest of the night, the other courses come out sporadically, and no one ever asked if we wanted more wine (which we did) or refilled our water -- even after we flagged down another waiter, nothing happened.	food	2
we didn't see him the rest of the night, the other courses come out sporadically, and no one ever asked if we wanted more wine (which we did) or refilled our water -- even after we flagged down another waiter, nothing happened.	staff	0
after demanding a free round of drinks from a third manager, our party decided to bail on this horrific french import.	food	2
after demanding a free round of drinks from a third manager, our party decided to bail on this horrific french import.	staff	0
you have to wait in line most of the time, but the burgers are worth it and the beer is cheap.	service	0
you have to wait in line most of the time, but the burgers are worth it and the beer is cheap.	food	1
we had a reservation for monday lunch and were seated promptly, which was a pleasant surprise.	miscellaneous	2
we had a reservation for monday lunch and were seated promptly, which was a pleasant surprise.	food	2
we had a reservation for monday lunch and were seated promptly, which was a pleasant surprise.	service	1
maybe it was the choices the chefs had put on the restaurant week menu, but much of our food was just so-so.	menu	2
maybe it was the choices the chefs had put on the restaurant week menu, but much of our food was just so-so.	food	0
our dinner was enhanced by a 1999 pinot grigio, recmmended by the waitress.	food	2
our dinner was enhanced by a 1999 pinot grigio, recmmended by the waitress.	staff	1
and the ambience is very cool, stop by on a saturday afternoon and you can play some old school games while having a beer.	ambience	1
and the ambience is very cool, stop by on a saturday afternoon and you can play some old school games while having a beer.	food	2
the waitress even gave us a complimentary dessert- warm chocolate lava cake with a scoop of cinnamon ice cream, what a perfect end to a perfect dinner!	staff	1
the waitress even gave us a complimentary dessert- warm chocolate lava cake with a scoop of cinnamon ice cream, what a perfect end to a perfect dinner!	food	2
the menu can give you price shock but the food, service and drinks are worth every stinking penny.	menu	2
the menu can give you price shock but the food, service and drinks are worth every stinking penny.	price	2
the menu can give you price shock but the food, service and drinks are worth every stinking penny.	food	1
the menu can give you price shock but the food, service and drinks are worth every stinking penny.	service	1
however, the service was so excellent, we added $10 to the tip!	service	1
however, the service was so excellent, we added $10 to the tip!	price	2
after the rude waitress took our order we were sipping our drinks when the manager comes over and says we have to leave as the tables are reserved for dinner patrons.	staff	0
after the rude waitress took our order we were sipping our drinks when the manager comes over and says we have to leave as the tables are reserved for dinner patrons.	food	2
don't know if the bar is really that bad, but the food would more than compensate!	place	0
don't know if the bar is really that bad, but the food would more than compensate!	food	1
we were promptly seated - the waitress was very attentive, got us drinks and menus.	staff	1
we were promptly seated - the waitress was very attentive, got us drinks and menus.	food	2
we were promptly seated - the waitress was very attentive, got us drinks and menus.	menu	2
the staff was courteous and explained the menu with detail.	staff	1
the staff was courteous and explained the menu with detail.	miscellaneous	2
i think i'm going to start taking the food and coffee to go b/c everytime i go there (which is quite often) i get more frustrated with the service.	food	2
i think i'm going to start taking the food and coffee to go b/c everytime i go there (which is quite often) i get more frustrated with the service.	service	0
the best aspect of dylan prime is that it's a perfect spot for a first date, a business dinner, a casual night-on-the-town or even just a quite bite at lunch.	miscellaneous	1
the best aspect of dylan prime is that it's a perfect spot for a first date, a business dinner, a casual night-on-the-town or even just a quite bite at lunch.	food	2
we too had reservations but the gentleman never checked a book to see our names or check us off.	miscellaneous	2
we too had reservations but the gentleman never checked a book to see our names or check us off.	staff	0
the host was aloof; my waitress, though sweet, didn't seem to know the food or the menu very well; and the waiter we flagged over to order our wine seemed as if he had never looked at the wine list before.	staff	0
the host was aloof; my waitress, though sweet, didn't seem to know the food or the menu very well; and the waiter we flagged over to order our wine seemed as if he had never looked at the wine list before.	menu	2
the host was aloof; my waitress, though sweet, didn't seem to know the food or the menu very well; and the waiter we flagged over to order our wine seemed as if he had never looked at the wine list before.	food	2
our food was delivered in a timely fashion but if you wanted another drink or your check you had to hunt down your server.	food	1
our food was delivered in a timely fashion but if you wanted another drink or your check you had to hunt down your server.	price	2
the waiter knew his menu and what to recommend.	staff	1
the waiter knew his menu and what to recommend.	menu	2
i liked the beer selection!	miscellaneous	1
i liked the beer selection!	food	2
the manager never came to our table and the restaurant didn't offer anything to compensate for the error (they could have taken the two cocktails off the check ).	staff	0
the manager never came to our table and the restaurant didn't offer anything to compensate for the error (they could have taken the two cocktails off the check ).	food	2
the waiter did not know the menu, and was very unaccomidating about substutions.	staff	0
the waiter did not know the menu, and was very unaccomidating about substutions.	menu	2
there was a ten minute wait with a reservation, but the bar kept us entertained.	service	2
there was a ten minute wait with a reservation, but the bar kept us entertained.	miscellaneous	2
there was a ten minute wait with a reservation, but the bar kept us entertained.	place	1
i don't expect an enormous, heaping plate of food, but c'mon.	miscellaneous	1
i don't expect an enormous, heaping plate of food, but c'mon.	food	2
generous portions of rice porridge and noodles really hit the spot after fighting the crowds on a busy weekend in chinatown.	food	1
generous portions of rice porridge and noodles really hit the spot after fighting the crowds on a busy weekend in chinatown.	miscellaneous	0
with so many $20 bottles of wines from which to choose, our waiter helped pick a good one.	food	2
with so many $20 bottles of wines from which to choose, our waiter helped pick a good one.	staff	1
it's a small and quaint place so have your expectations in check, but that doesn't mean anything bad - know going in that you are gonna eat some serious food!	place	0
it's a small and quaint place so have your expectations in check, but that doesn't mean anything bad - know going in that you are gonna eat some serious food!	price	2
